# Photo detection efficiency of LCT5 SiPM from Hamamatsu
# Based on measurements by A. Nagai (University of Geneva)
200.0	0.0000000000
201.0	0.0000000000
202.0	0.0000000000
203.0	0.0000000000
204.0	0.0000000000
205.0	0.0000000000
206.0	0.0000000000
207.0	0.0000000000
208.0	0.0000000000
209.0	0.0000000000
210.0	0.0000000000
211.0	0.0000000000
212.0	0.0000000000
213.0	0.0000000000
214.0	0.0000000000
215.0	0.0000000000
216.0	0.0000000000
217.0	0.0000000000
218.0	0.0000000000
219.0	0.0000000000
220.0	0.0000000000
221.0	0.0000000000
222.0	0.0000000000
223.0	0.0000000000
224.0	0.0000000000
225.0	0.0000000000
226.0	0.0000000000
227.0	0.0000000000
228.0	0.0000000000
229.0	0.0000000000
230.0	0.0000000000
231.0	0.0000000000
232.0	0.0000000000
233.0	0.0000000000
234.0	0.0000000000
235.0	0.0000000000
236.0	0.0000000000
237.0	0.0000000000
238.0	0.0000000000
239.0	0.0000000000
240.0	0.0000000000
241.0	0.0000000000
242.0	0.0000000000
243.0	0.0000000000
244.0	0.0000000000
245.0	0.0000000000
246.0	0.0000000000
247.0	0.0000000000
248.0	0.0000000000
249.0	0.0000000000
250.0	0.0000000000
251.0	0.0000000000
252.0	0.0000000000
253.0	0.0000000000
254.0	0.0000000000
255.0	0.0000000000
256.0	0.0000000000
257.0	0.0000000000
258.0	0.0000000000
259.0	0.0000000000
260.0	0.0000000000
261.0	0.0000000000
262.0	0.0000000000
263.0	0.0000000000
264.0	0.0000000000
265.0	0.0000000000
266.0	0.0000000000
267.0	0.0000000000
268.0	0.0029100000
269.0	0.0088005000
270.0	0.0146910000
271.0	0.0205815000
272.0	0.0264720000
273.0	0.0323625000
274.0	0.0382530000
275.0	0.0441435000
276.0	0.0500340000
277.0	0.0559245000
278.0	0.0618150000
279.0	0.0677055000
280.0	0.0735960000
281.0	0.0794865000
282.0	0.0853770000
283.0	0.0912675000
284.0	0.0971580000
285.0	0.1030485000
286.0	0.1089390000
287.0	0.1148295000
288.0	0.1207200000
289.0	0.1266105000
290.0	0.1325010000
291.0	0.1383915000
292.0	0.1442820000
293.0	0.1501725000
294.0	0.1560630000
295.0	0.1619535000
296.0	0.1678440000
297.0	0.1737345000
298.0	0.1796250000
299.0	0.1855155000
300.0	0.1914060000
301.0	0.1972965000
302.0	0.2031870000
303.0	0.2090775000
304.0	0.2149680000
305.0	0.2208585000
306.0	0.2267490000
307.0	0.2326395000
308.0	0.2385300000
309.0	0.2444205000
310.0	0.2503110000
311.0	0.2567229000
312.0	0.2631348000
313.0	0.2695467000
314.0	0.2759586000
315.0	0.2823705000
316.0	0.2887824000
317.0	0.2951943000
318.0	0.3016062000
319.0	0.3080181000
320.0	0.3144300000
321.0	0.3151568000
322.0	0.3158836000
323.0	0.3166104000
324.0	0.3173372000
325.0	0.3180640000
326.0	0.3187908000
327.0	0.3195176000
328.0	0.3202444000
329.0	0.3209712000
330.0	0.3216980000
331.0	0.3234202000
332.0	0.3251424000
333.0	0.3268646000
334.0	0.3285868000
335.0	0.3303090000
336.0	0.3320312000
337.0	0.3337534000
338.0	0.3354756000
339.0	0.3371978000
340.0	0.3389200000
341.0	0.3402718000
342.0	0.3416236000
343.0	0.3429754000
344.0	0.3443272000
345.0	0.3456790000
346.0	0.3470308000
347.0	0.3483826000
348.0	0.3497344000
349.0	0.3510862000
350.0	0.3524380000
351.0	0.3517403000
352.0	0.3510426000
353.0	0.3503449000
354.0	0.3496472000
355.0	0.3489495000
356.0	0.3482518000
357.0	0.3475541000
358.0	0.3468564000
359.0	0.3461587000
360.0	0.3454610000
361.0	0.3462362000
362.0	0.3470114000
363.0	0.3477866000
364.0	0.3485618000
365.0	0.3493370000
366.0	0.3501122000
367.0	0.3508874000
368.0	0.3516626000
369.0	0.3524378000
370.0	0.3532130000
371.0	0.3569215000
372.0	0.3606300000
373.0	0.3643385000
374.0	0.3680470000
375.0	0.3717555000
376.0	0.3754640000
377.0	0.3791725000
378.0	0.3828810000
379.0	0.3865895000
380.0	0.3902980000
381.0	0.3919576000
382.0	0.3936172000
383.0	0.3952768000
384.0	0.3969364000
385.0	0.3985960000
386.0	0.4002556000
387.0	0.4019152000
388.0	0.4035748000
389.0	0.4052344000
390.0	0.4068940000
391.0	0.4079524000
392.0	0.4090108000
393.0	0.4100692000
394.0	0.4111276000
395.0	0.4121860000
396.0	0.4132444000
397.0	0.4143028000
398.0	0.4153612000
399.0	0.4164196000
400.0	0.4174780000
401.0	0.4185358000
402.0	0.4195936000
403.0	0.4206514000
404.0	0.4217092000
405.0	0.4227670000
406.0	0.4238248000
407.0	0.4248826000
408.0	0.4259404000
409.0	0.4269982000
410.0	0.4280560000
411.0	0.4280645000
412.0	0.4280730000
413.0	0.4280815000
414.0	0.4280900000
415.0	0.4280985000
416.0	0.4281070000
417.0	0.4281155000
418.0	0.4281240000
419.0	0.4281325000
420.0	0.4281410000
421.0	0.4301499000
422.0	0.4321588000
423.0	0.4341677000
424.0	0.4361766000
425.0	0.4381855000
426.0	0.4401944000
427.0	0.4422033000
428.0	0.4442122000
429.0	0.4462211000
430.0	0.4482300000
431.0	0.4488284000
432.0	0.4494268000
433.0	0.4500252000
434.0	0.4506236000
435.0	0.4512220000
436.0	0.4518204000
437.0	0.4524188000
438.0	0.4530172000
439.0	0.4536156000
440.0	0.4542140000
441.0	0.4548296000
442.0	0.4554452000
443.0	0.4560608000
444.0	0.4566764000
445.0	0.4572920000
446.0	0.4579076000
447.0	0.4585232000
448.0	0.4591388000
449.0	0.4597544000
450.0	0.4603700000
451.0	0.4610136000
452.0	0.4616572000
453.0	0.4623008000
454.0	0.4629444000
455.0	0.4635880000
456.0	0.4642316000
457.0	0.4648752000
458.0	0.4655188000
459.0	0.4661624000
460.0	0.4668060000
461.0	0.4672721000
462.0	0.4677382000
463.0	0.4682043000
464.0	0.4686704000
465.0	0.4691365000
466.0	0.4696026000
467.0	0.4700687000
468.0	0.4705348000
469.0	0.4710009000
470.0	0.4714670000
471.0	0.4713180000
472.0	0.4711690000
473.0	0.4710200000
474.0	0.4708710000
475.0	0.4707220000
476.0	0.4705730000
477.0	0.4704240000
478.0	0.4702750000
479.0	0.4701260000
480.0	0.4699770000
481.0	0.4692798000
482.0	0.4685826000
483.0	0.4678854000
484.0	0.4671882000
485.0	0.4664910000
486.0	0.4657938000
487.0	0.4650966000
488.0	0.4643994000
489.0	0.4637022000
490.0	0.4630050000
491.0	0.4620346000
492.0	0.4610642000
493.0	0.4600938000
494.0	0.4591234000
495.0	0.4581530000
496.0	0.4571826000
497.0	0.4562122000
498.0	0.4552418000
499.0	0.4542714000
500.0	0.4533010000
501.0	0.4522441000
502.0	0.4511872000
503.0	0.4501303000
504.0	0.4490734000
505.0	0.4480165000
506.0	0.4469596000
507.0	0.4459027000
508.0	0.4448458000
509.0	0.4437889000
510.0	0.4427320000
511.0	0.4418346000
512.0	0.4409372000
513.0	0.4400398000
514.0	0.4391424000
515.0	0.4382450000
516.0	0.4373476000
517.0	0.4364502000
518.0	0.4355528000
519.0	0.4346554000
520.0	0.4337580000
521.0	0.4324987000
522.0	0.4312394000
523.0	0.4299801000
524.0	0.4287208000
525.0	0.4274615000
526.0	0.4262022000
527.0	0.4249429000
528.0	0.4236836000
529.0	0.4224243000
530.0	0.4211650000
531.0	0.4201162000
532.0	0.4190674000
533.0	0.4180186000
534.0	0.4169698000
535.0	0.4159210000
536.0	0.4148722000
537.0	0.4138234000
538.0	0.4127746000
539.0	0.4117258000
540.0	0.4106770000
541.0	0.4096585000
542.0	0.4086400000
543.0	0.4076215000
544.0	0.4066030000
545.0	0.4055845000
546.0	0.4045660000
547.0	0.4035475000
548.0	0.4025290000
549.0	0.4015105000
550.0	0.4004920000
551.0	0.3991776000
552.0	0.3978632000
553.0	0.3965488000
554.0	0.3952344000
555.0	0.3939200000
556.0	0.3926056000
557.0	0.3912912000
558.0	0.3899768000
559.0	0.3886624000
560.0	0.3873480000
561.0	0.3863286000
562.0	0.3853092000
563.0	0.3842898000
564.0	0.3832704000
565.0	0.3822510000
566.0	0.3812316000
567.0	0.3802122000
568.0	0.3791928000
569.0	0.3781734000
570.0	0.3771540000
571.0	0.3762126000
572.0	0.3752712000
573.0	0.3743298000
574.0	0.3733884000
575.0	0.3724470000
576.0	0.3715056000
577.0	0.3705642000
578.0	0.3696228000
579.0	0.3686814000
580.0	0.3677400000
581.0	0.3666437000
582.0	0.3655474000
583.0	0.3644511000
584.0	0.3633548000
585.0	0.3622585000
586.0	0.3611622000
587.0	0.3600659000
588.0	0.3589696000
589.0	0.3578733000
590.0	0.3567770000
591.0	0.3557531000
592.0	0.3547292000
593.0	0.3537053000
594.0	0.3526814000
595.0	0.3516575000
596.0	0.3506336000
597.0	0.3496097000
598.0	0.3485858000
599.0	0.3475619000
600.0	0.3465380000
601.0	0.3450990000
602.0	0.3436600000
603.0	0.3422210000
604.0	0.3407820000
605.0	0.3393430000
606.0	0.3379040000
607.0	0.3364650000
608.0	0.3350260000
609.0	0.3335870000
610.0	0.3321480000
611.0	0.3309601000
612.0	0.3297722000
613.0	0.3285843000
614.0	0.3273964000
615.0	0.3262085000
616.0	0.3250206000
